Name,Cuisine Type,Expensiveness,Country,Mean Rating,Terrace Available,Vegetarian Menu Available,Wine Menu Available
Re Maurì, Creative,5,Italy,48.84615384615385,True,False,True
Gostilna Rajh, Traditional Cuisine,3,Slovenia,44.73684210526316,True,False,False
Crub," Seafood, Modern Cuisine",3,Italy,50.0,False,False,False
Casa Rispoli, Modern Cuisine,3,Italy,49.473684210526315,True,False,False
Volta del Fuenti by Michele De Blasio," Creative, Contemporary",5,Italy,50.0,False,False,False
Al Convento, Campanian,3,Italy,38.63636363636363,True,False,False
La Fratanza," Campanian, Traditional Cuisine",3,Italy,50.0,True,False,False
Il Faro di Capo d'Orso - Andrea Aprea, Creative,5,Italy,46.666666666666664,False,False,True
Ošterija Debeluh, Traditional Cuisine,4,Slovenia,46.23376623376623,False,False,False
Oltremare," Contemporary, Creative",4,Italy,44.666666666666664,True,True,False
Torre Normanna, Seafood,4,Italy,44.46666666666667,True,False,False
Rossellinis," Mediterranean Cuisine, Contemporary",5,Italy,44.06666666666667,True,True,True
Da Lorenzo, Seafood,4,Italy,45.294117647058826,True,False,False
Il Flauto di Pan, Creative,5,Italy,44.0,True,False,True
Modì," Contemporary, Sicilian",4,Italy,47.5,True,True,False
La Locanda del Borgo," Creative, Country cooking",5,Italy,44.4,True,True,True
A' Paranza, Seafood,3,Italy,45.13333333333333,False,False,False
Marina Grande, Seafood,4,Italy,43.6,True,False,False
Sensi," Creative, Mediterranean Cuisine",5,Italy,47.6,True,True,False
La Caravella dal 1959," Campanian, Mediterranean Cuisine",5,Italy,43.266666666666666,False,False,True
Glicine," Mediterranean Cuisine, Italian Contemporary",5,Italy,37.857142857142854,True,False,False
Locanda Radici," Modern Cuisine, Campanian",3,Italy,40.0,True,True,False
Insight Eatery," Creative, Contemporary",3,Italy,46.36363636363637,True,False,False
Boškinac, Creative,5,Croatia,45.733333333333334,True,False,False
Il Refettorio, Mediterranean Cuisine,5,Italy,47.333333333333336,True,True,False
Krèsios," Creative, Contemporary",5,Italy,48.333333333333336,True,False,True
Re Santi e Leoni," Contemporary, Seafood",4,Italy,50.0,False,False,False
Le Baccanti," Campanian, Classic Cuisine",3,Italy,43.333333333333336,True,False,True
Rear Restaurant, Italian Contemporary,4,Italy,50.0,False,False,True
L'Angolino da Filippo," Seafood, Seasonal Cuisine",3,Italy,0.0,False,False,False
Hostaria Baccofurore, Classic Cuisine,3,Italy,43.333333333333336,True,False,False
Gerani, Italian Contemporary,3,Italy,0.0,True,False,False
Bottega Culinaria," Creative, Seasonal Cuisine",3,Italy,50.0,True,True,False
Casa Gallo," Campanian, Country cooking",2,Italy,45.55555555555556,True,False,False
Un Piano nel Cielo," Contemporary, Mediterranean Cuisine",5,Italy,46.08695652173913,True,True,True
President, Mediterranean Cuisine,4,Italy,44.6,True,False,True
Il Principe," Contemporary, Campanian",3,Italy,44.53333333333333,True,False,False
Doppio Gusto," Seafood, Classic Cuisine",3,Italy,37.111111111111114,True,False,True
La Taverna del Leone," Classic Cuisine, Italian",3,Italy,48.266666666666666,True,False,False
Balìce," Contemporary, Mediterranean Cuisine",3,Italy,50.0,False,False,True
Zass," Mediterranean Cuisine, Contemporary",5,Italy,44.8,True,False,True
Piazzetta Milù, Creative,5,Italy,48.94736842105263,False,False,False
Rada Rooftop, Modern Cuisine,4,Italy,43.266666666666666,True,False,True
La Sponda, Mediterranean Cuisine,5,Italy,42.13333333333333,True,False,True
ZaKładka, French,3,Poland,33.8,True,True,False
Al Palazzo," Mediterranean Cuisine, Classic Cuisine",4,Italy,41.6,True,False,True
Da Vincenzo," Campanian, Traditional Cuisine",3,Italy,45.733333333333334,True,False,False
Li Galli," Contemporary, Italian Contemporary",5,Italy,44.696969696969695,True,True,True
Bottiglieria 1881, Creative,5,Poland,46.13333333333333,False,False,True
Next2, Contemporary,4,Italy,40.8,True,False,True
Zazie, French,3,Poland,33.8,False,False,False
Hana Sushi," Japanese, Korean",2,Poland,50.0,False,False,False
Szara Kazimierz, Polish,2,Poland,44.8,True,False,False
Contaminazioni Restaurant," Italian Contemporary, Japanese",4,Italy,50.0,False,False,False
Marotta, Modern Cuisine,4,Italy,50.0,False,False,False
Karakter, Modern Cuisine,3,Poland,45.903614457831324,False,False,False
La Serra," Mediterranean Cuisine, Contemporary",5,Italy,45.0,True,False,False
Amarylis, Modern Cuisine,4,Poland,33.8,False,False,False
Fiorentina," Creative, Polish",4,Poland,42.5,True,False,False
Pod Nosem, Polish,4,Poland,47.2,True,False,False
Copernicus, Modern Cuisine,5,Poland,33.8,False,False,False
Albertina, Modern Cuisine,4,Poland,45.86666666666667,False,False,True
Kogel Mogel, Polish,4,Poland,46.4,True,False,False
NOTA_RESTO by Tomasz Leśniak, Modern Cuisine,3,Poland,45.46666666666667,True,False,False
Szara, International,3,Poland,33.8,True,False,False
Pod Różą, Modern Cuisine,4,Poland,47.2,False,False,False
Taverna Estia," Creative, Campanian",5,Italy,49.523809523809526,True,False,True
Farina, Seafood,4,Poland,46.666666666666664,False,False,False
3 Rybki, Modern Cuisine,5,Poland,0.0,False,False,False
Cannavacciuolo Countryside," Mediterranean Cuisine, Modern Cuisine",5,Italy,41.76470588235294,True,False,True
Il Bikini, Seafood,4,Italy,45.57692307692308,True,False,False
Maxi, Creative,5,Italy,42.94117647058823,True,True,True
La Caletta dello Scrajo, Modern Cuisine,4,Italy,50.0,True,False,False
Antica Osteria Nonna Rosa," Campanian, Creative",4,Italy,47.22222222222222,False,False,True
Mima," Seasonal Cuisine, Mediterranean Cuisine",3,Italy,46.76470588235294,True,False,False
Torre del Saracino," Creative, Italian",5,Italy,48.0672268907563,True,False,True
Josè Restaurant - Tenuta Villa Guerra," Campanian, Contemporary",4,Italy,0.0,True,True,True
Prospettive," Seafood, Creative",4,Italy,36.666666666666664,True,False,False
Gostilna Vovko, Regional Cuisine,3,Slovenia,48.28358208955224,True,False,False
La Capinera," Creative, Sicilian",4,Italy,41.86666666666667,True,False,True
Da Giovanni," Seafood, Classic Cuisine",3,Italy,44.71264367816092,True,False,False
Da Giovanni, Modern Cuisine,3,Italy,44.71264367816092,True,False,True
Masseria Guida, Italian Contemporary,3,Italy,47.27272727272727,False,True,True
Don Geppi," Creative, Campanian",5,Italy,0.0,True,False,True
St. George by Heinz Beck," Creative, Contemporary",5,Italy,47.0,True,False,True
Otto Geleng," Mediterranean Cuisine, Sicilian",5,Italy,48.18181818181818,True,False,True
Otočec Castle, Regional Cuisine,3,Slovenia,0.0,True,False,False
Cinque Archi," Seafood, Sicilian",4,Italy,40.13333333333333,True,False,False
Lorelei, Mediterranean Cuisine,5,Italy,47.80487804878049,True,True,False
Antica Locanda," Campanian, Seafood",2,Italy,44.285714285714285,True,False,False
Le Colonne," Campanian, Creative",4,Italy,42.666666666666664,False,False,False
Le Colonne," Country cooking, Traditional Cuisine",3,Italy,42.666666666666664,False,False,False
MAK," Creative, Modern Cuisine",4,Slovenia,48.333333333333336,False,False,False
Principe Cerami, Modern Cuisine,5,Italy,50.0,True,True,True
Kisté - Easy Gourmet, Modern Cuisine,3,Italy,44.86486486486486,True,False,False
Terrazza Bosquet, Creative,5,Italy,47.4,True,False,True
Il Buco," Mediterranean Cuisine, Modern Cuisine",5,Italy,44.333333333333336,True,False,True
Lo Stuzzichino," Campanian, Traditional Cuisine",2,Italy,47.06666666666667,True,False,False
Restavracija Sedem, Contemporary,3,Slovenia,46.734693877551024,False,False,False
City Terasa," Mediterranean Cuisine, Grills",3,Slovenia,40.689655172413794,True,True,False
Taverna del Capitano, Creative,5,Italy,0.0,False,False,True
Quattro Passi," Mediterranean Cuisine, Contemporary",5,Italy,0.0,True,False,True
Café Les Paillotes," Modern Cuisine, Seafood",3,Italy,32.42424242424242,True,False,True
Terrazza Fiorella, Italian Contemporary,4,Italy,48.717948717948715,True,False,False
Filippino," Seafood, Sicilian",3,Italy,42.8,True,True,True
Trattoria del Vicolo," Sicilian, Modern Cuisine",3,Italy,39.21052631578947,True,False,False
L'Anfora," Sicilian, Classic Cuisine",3,Italy,41.904761904761905,True,False,False
La Torre," Campanian, Home Cooking",2,Italy,0.0,True,False,False
La Torre," Creative, Contemporary",5,Italy,0.0,True,True,True
La Torre," Traditional Cuisine, Grills",3,Italy,0.0,False,False,False
La Torre," Regional Cuisine, Modern Cuisine",3,Italy,0.0,False,False,False
Relais Blu, Mediterranean Cuisine,4,Italy,47.17948717948718,True,False,False
Villa Maiella," Cuisine from Abruzzo, Modern Cuisine",4,Italy,47.27272727272727,True,False,True
Il Cappero," Mediterranean Cuisine, Modern Cuisine",5,Italy,44.333333333333336,True,False,True
Taverna 58," Cuisine from Abruzzo, Traditional Cuisine",2,Italy,46.23529411764706,False,False,False
I Tenerumi," Vegetarian, Creative",5,Italy,50.0,True,True,False
Estrò," Contemporary, Country cooking",2,Italy,46.666666666666664,True,False,False
SOMS," Cuisine from Abruzzo, Contemporary",3,Italy,50.0,True,False,False
Nole, Italian Contemporary,3,Italy,50.0,False,False,False
L'antica Pizzeria da Michele, Pizza,2,Italy,38.0,False,False,False
Casa D'Angelo," Cuisine from Abruzzo, Seasonal Cuisine",3,Italy,50.0,True,False,True
La Locanda Gesù Vecchio," Campanian, Traditional Cuisine",2,Italy,48.8,True,False,False
Hiša Denk," Creative, Modern Cuisine",4,Slovenia,47.2,True,True,True
Gino Sorbillo, Pizza,2,Italy,36.46666666666667,False,False,False
Palazzo Petrucci Pizzeria, Pizza,2,Italy,40.07142857142857,True,False,False
Il Comandante," Creative, Mediterranean Cuisine",5,Italy,39.765625,True,True,True
J Contemporary Japanese Restaurant, Japanese,4,Italy,47.5,False,False,False
Da Concettina ai Tre Santi, Pizza,2,Italy,40.0,False,False,False
ARIA," Contemporary, Modern Cuisine",5,Italy,50.0,False,False,False
Nni Lausta," Seafood, Seasonal Cuisine",3,Italy,0.0,True,False,False
Essencia Restaurant," Mediterranean Cuisine, Fusion",3,Italy,47.94117647058823,False,False,False
Di Martino Sea Front Pasta Bar, Mediterranean Cuisine,3,Italy,47.94117647058823,True,False,False
La Cantinella," Mediterranean Cuisine, Campanian",3,Italy,39.464285714285715,False,False,False
La Cantinella," Tuscan, Modern Cuisine",2,Italy,39.464285714285715,True,True,False
Michelasso, Contemporary,4,Italy,45.333333333333336,True,False,False
Da Attilio, Pizza,2,Italy,44.93333333333333,False,False,False
Noa," Fusion, Japanese",4,Italy,44.21052631578947,True,False,False
Cru...do...Re, Seafood,4,Italy,0.0,False,False,False
3.0 Ciro Cascella, Pizza,2,Italy,44.375,False,False,False
Urubamba, Fusion,4,Italy,46.42857142857143,True,False,False
Veritas," Campanian, Contemporary",4,Italy,45.4639175257732,False,False,True
George Restaurant, Contemporary,5,Italy,47.291666666666664,True,False,True
Signum," Contemporary, Sicilian",5,Italy,45.53333333333333,True,True,True
50 Kalò, Pizza,2,Italy,44.333333333333336,True,False,False
Casa a Tre Pizzi, Modern Cuisine,4,Italy,50.0,False,False,False
Palazzo Petrucci," Creative, Mediterranean Cuisine",5,Italy,39.53333333333333,False,False,True
Gostilna Repovž," Market Cuisine, Regional European",3,Slovenia,47.391304347826086,True,False,True
La Notizia, Pizza,2,Italy,46.53061224489796,False,False,False
Da Tonino," Campanian, Traditional Cuisine",4,Italy,46.733333333333334,True,False,True
Tamo, Contemporary,4,Italy,36.0,True,False,False
Shalai," Modern Cuisine, Sicilian",4,Italy,46.25,True,False,True
Le Monzù," Campanian, Creative",5,Italy,44.44444444444444,True,True,False
Terrazza Tiberio," Modern Cuisine, Mediterranean Cuisine",5,Italy,46.04651162790697,True,False,False
Casu Osteria Contemporanea," Sicilian, Modern Cuisine",3,Italy,48.18181818181818,True,False,False
D'Amore, Italian Contemporary,4,Italy,43.38709677419355,True,False,False
Pavus," Creative, Modern Cuisine",4,Slovenia,47.698412698412696,True,False,False
Mammà, Creative,5,Italy,42.93333333333333,False,False,False
Zash, Creative,4,Italy,40.13333333333333,True,False,True
Gostilna Francl, Regional Cuisine,3,Slovenia,47.15909090909091,True,False,False
Gennaro Amitrano, Modern Cuisine,4,Italy,46.96296296296296,False,False,False
Vairo del Volturno," Campanian, Contemporary",3,Italy,42.857142857142854,False,False,False
Dodici Fontane," Modern Cuisine, Creative",5,Italy,48.0,True,False,False
Reale," Creative, Country cooking",5,Italy,42.7906976744186,False,True,True
Materia Prima," Modern Cuisine, Cuisine from Abruzzo",4,Italy,50.0,True,False,False
L'Olivo," Creative, Italian Contemporary",5,Italy,41.630434782608695,True,False,False
Chichibio," Modern Cuisine, Cuisine from Abruzzo",3,Italy,33.333333333333336,False,False,False
La Cucina di Donna Carmela," Modern Cuisine, Sicilian",4,Italy,0.0,True,False,False
Il Riccio, Seafood,5,Italy,38.333333333333336,True,False,False
Alfred Keller," Modern Cuisine, Creative",4,Croatia,45.86206896551724,False,False,True
Matsunoki," Japanese Contemporary, Fusion",5,Croatia,43.63636363636363,False,False,True
La Corniola," Modern Cuisine, Cuisine from Abruzzo",3,Italy,40.0,False,False,False
Da Giocondo," Cuisine from Abruzzo, Traditional Cuisine",2,Italy,49.523809523809526,False,False,False
Trita Pepe, Cuisine from Abruzzo,2,Italy,40.666666666666664,False,False,False
Baia Marinella, Seafood,4,Italy,37.27272727272727,True,False,False
Sud," Modern Cuisine, Seafood",4,Italy,42.94117647058823,True,False,False
La Conchiglia d'Oro," Seafood, Mediterranean Cuisine",3,Italy,46.15384615384615,False,False,False
Galerija okusov, Modern Cuisine,4,Slovenia,48.04347826086956,True,False,True
Bacucco d'Oro," Cuisine from Abruzzo, Traditional Cuisine",2,Italy,36.666666666666664,False,True,False
Sabir Gourmanderie, Creative,4,Italy,34.44444444444444,True,False,False
Faraglioni Restaurant, Seafood,3,Italy,48.0,True,True,False
Locanda del Barone, Cuisine from Abruzzo,2,Italy,48.84615384615385,True,False,False
Taverna dei Caldora," Cuisine from Abruzzo, Meats and Grills",2,Italy,22.857142857142858,True,False,False
Vecchia Marina," Seafood, Classic Cuisine",3,Italy,43.46153846153846,True,False,False
Caracol," Mediterranean Cuisine, Creative",5,Italy,48.0,True,False,False
Abraxas Osteria, Campanian,3,Italy,45.333333333333336,True,False,False
Veneziano," Sicilian, Traditional Cuisine",3,Italy,47.82608695652174,True,False,False
D.One Restaurant," Country cooking, Modern Cuisine",4,Italy,44.93333333333333,False,True,True
Osteria dal Moro," Seafood, Cuisine from Abruzzo",2,Italy,0.0,True,False,False
Lucia," Seafood, Classic Cuisine",3,Italy,0.0,False,False,False
Aprudia," Cuisine from Abruzzo, Market Cuisine",4,Italy,50.0,True,False,False
Clemente," Cuisine from Abruzzo, Traditional Cuisine",2,Italy,42.83582089552239,True,False,False
Sapio," Sicilian, Modern Cuisine",5,Italy,47.5,False,False,False
Amocù," International, Fusion",3,Italy,46.666666666666664,True,False,False
Concezione Restaurant," Creative, Sicilian",4,Italy,50.0,False,True,False
La Bandiera," Cuisine from Abruzzo, Contemporary",4,Italy,46.34146341463415,True,False,True
Materia | Spazio Cucina," Sicilian, Modern Cuisine",3,Italy,48.733333333333334,False,True,False
Me Cumpari Turiddu, Sicilian,2,Italy,38.53333333333333,True,False,False
Km.0," Sicilian, Contemporary",3,Italy,0.0,False,False,True
Osteria Acqualavica," Sicilian, Seafood",3,Italy,0.0,True,False,False
Arca, Modern Cuisine,4,Italy,40.0,True,True,True
Arca," Portuguese, Asian Influences",3,Netherlands,40.0,False,False,False
Il Ritrovo d'Abruzzo," Modern Cuisine, Country cooking",3,Italy,0.0,True,False,False
3 Archi, Cuisine from Abruzzo,2,Italy,0.0,False,False,False
Don Camillo," Modern Cuisine, Sicilian",4,Italy,40.0,False,False,True
Al Mazarì," Sicilian, Traditional Cuisine",3,Italy,40.06666666666667,False,False,False
Regina Lucia, Modern Cuisine,4,Italy,42.666666666666664,True,False,False
Cortile Spirito Santo," Modern Cuisine, Creative",4,Italy,48.46153846153846,True,False,False
Borgo Spoltino," Cuisine from Abruzzo, Traditional Cuisine",2,Italy,0.0,True,False,True
daní maison," Creative, Italian",5,Italy,45.18518518518518,True,True,True
Degusteria del Gigante," Contemporary, Country cooking",3,Italy,48.62068965517241,True,False,False
Antica Filanda," Sicilian, Modern French",2,Italy,48.421052631578945,False,True,True
Evan's," Classic Cuisine, Seafood",3,Italy,45.094339622641506,True,True,False
O' Pignattello," Mediterranean Cuisine, Classic Cuisine",3,Italy,45.116279069767444,True,False,False
Indaco," Creative, Seafood",5,Italy,43.72093023255814,True,True,False
Il Mirto," Vegetarian, Modern Cuisine",4,Italy,50.0,True,True,False
Le Rêve," Contemporary, Country cooking",4,Italy,40.0,True,False,True
Villa Lattanzi," Italian Contemporary, Modern Cuisine",4,Italy,0.0,True,False,False
Umberto a Mare, Seafood,4,Italy,44.25925925925926,True,False,True
Léontine, Modern French,3,Austria,45.0,True,False,False
Heunisch und Erben, Modern Cuisine,3,Austria,45.51724137931034,True,False,True
APRON," Creative, Seasonal Cuisine",5,Austria,47.163120567375884,False,False,False
Steirereck im Stadtpark," Creative, Contemporary",5,Austria,30.0,True,False,True
grace, Creative,3,Austria,47.36842105263158,True,False,False
Meierei im Stadtpark, Austrian,3,Austria,40.733333333333334,True,False,False
DiningRuhm," Fusion, Japanese Contemporary",3,Austria,46.92307692307692,True,False,False
Pastamara - Bar con Cucina," Italian, Mediterranean Cuisine",3,Austria,42.4,False,False,True
Meissl & Schadn," Austrian, Traditional Cuisine",3,Austria,40.4,False,False,False
Meissl & Schadn," Austrian, Traditional Cuisine",3,Austria,40.4,True,False,False
OPUS, Modern Cuisine,4,Austria,45.333333333333336,False,False,False
Silvio Nickol Gourmet Restaurant, Modern Cuisine,5,Austria,45.93333333333333,True,False,True
