Name,Link
Federico II,https://guide.michelin.com/tr/en/molise/termoli/restaurant/federico-ii
Svevia,https://guide.michelin.com/tr/en/molise/termoli/restaurant/svevia
L'Opera,https://guide.michelin.com/tr/en/molise/termoli/restaurant/l-opera
Taverna Kerkira,https://guide.michelin.com/tr/en/calabria/bagnara-calabra/restaurant/taverna-kerkira
Mala Hiza,https://guide.michelin.com/tr/en/medimurje/mackovec/restaurant/mala-hiza
Bedem,https://guide.michelin.com/tr/en/varazdin/varazdin/restaurant/bedem
L'Angolo del Gusto,https://guide.michelin.com/tr/en/calabria/gambarie/restaurant/l-angolo-del-gusto
Tekka,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/tekka
ManO2,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/mano2
Il Papavero,https://guide.michelin.com/tr/en/campania/eboli/restaurant/il-papavero
Ribo,https://guide.michelin.com/tr/en/molise/guglionesi/restaurant/ribo
Noel,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/noel
Zinfandel's,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/zinfandel-s
Le Bistro Esplanade,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/le-bistro-esplanade
Alessandro Feo,https://guide.michelin.com/tr/en/campania/marina-di-casal-velino/restaurant/alessandro-feo
Theatrium by Filho,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/theatrium-by-filho
Pod Zidom,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/pod-zidom
Boban,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/boban
Gallo,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/gallo-1198240
Beštija,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/bestija
Nav,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/nav
Takenoko,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/takenoko
ManO,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/mano
Dubravkin Put,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/dubravkin-put
Bistro Apetit by Marin Rendić,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/bistro-apetit-by-marin-rendic
Foša,https://guide.michelin.com/tr/en/zadar-region/zadar/restaurant/fosa
Kaštel,https://guide.michelin.com/tr/en/zadar-region/zadar/restaurant/kastel
Le Trabe,https://guide.michelin.com/tr/en/campania/paestum/restaurant/le-trabe
Izakaya by Time,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/izakaya-by-time
Tač,https://guide.michelin.com/tr/en/zagreb-region/zagreb/restaurant/tac
Casa Coloni,https://guide.michelin.com/tr/en/campania/paestum/restaurant/casa-coloni
Tre Olivi,https://guide.michelin.com/tr/en/campania/paestum/restaurant/tre-olivi
Da Nonna Sceppa,https://guide.michelin.com/tr/en/campania/paestum/restaurant/da-nonna-sceppa
Osteria Arbustico,https://guide.michelin.com/tr/en/campania/paestum/restaurant/osteria-arbustico
Il Cormorano,https://guide.michelin.com/tr/en/campania/agropoli/restaurant/il-cormorano
Marennà,https://guide.michelin.com/tr/en/campania/sorbo-serpico/restaurant/marenna
Locanda della Luna,https://guide.michelin.com/tr/en/campania/san-giorgio-del-sannio/restaurant/locanda-della-luna
Vecchio Porto,https://guide.michelin.com/tr/en/calabria/villa-san-giovanni/restaurant/vecchio-porto
Pascalucci,https://guide.michelin.com/tr/en/campania/san-nicola-manfredi/restaurant/pascalucci
Osteria 1861,https://guide.michelin.com/tr/en/campania/santa-maria-di-castellabate/restaurant/osteria-1861
Al Metrò,https://guide.michelin.com/tr/en/abruzzo/san-salvo-marina/restaurant/al-metro
Baylik,https://guide.michelin.com/tr/en/calabria/reggio-di-calabria/restaurant/baylik
L'A Gourmet L'Accademia,https://guide.michelin.com/tr/en/calabria/reggio-di-calabria/restaurant/l-a-gourmet-l-accademia
Marina del Nettuno,https://guide.michelin.com/tr/en/sicilia/messina/restaurant/marina-del-nettuno
Pajta,https://guide.michelin.com/tr/en/vas/oriszentpeter/restaurant/pajta
Sacha,https://guide.michelin.com/tr/en/sicilia/messina/restaurant/sacha
Casa Federici,https://guide.michelin.com/tr/en/campania/it-montoro/restaurant/casa-federici
Osteria del Gallo e della Volpe,https://guide.michelin.com/tr/en/campania/ospedaletto-d-alpinolo/restaurant/osteria-del-gallo-e-della-volpe
Cetaria,https://guide.michelin.com/tr/en/campania/baronissi/restaurant/cetaria
Suscettibile Salerno,https://guide.michelin.com/tr/en/campania/salerno/restaurant/suscettibile
Casamare,https://guide.michelin.com/tr/en/campania/salerno/restaurant/casamare
Vuglec Breg,https://guide.michelin.com/tr/en/krapina-zagorje/krapina/restaurant/vuglec-breg
Pescheria,https://guide.michelin.com/tr/en/campania/salerno/restaurant/pescheria
Hydra,https://guide.michelin.com/tr/en/campania/salerno/restaurant/hydra
Miseria e Nobiltà,https://guide.michelin.com/tr/en/molise/campobasso/restaurant/miseria-e-nobilta
Aciniello,https://guide.michelin.com/tr/en/molise/campobasso/restaurant/aciniello
Punta Lena,https://guide.michelin.com/tr/en/sicilia/stromboli/restaurant/punta-lena
Re Maurì,https://guide.michelin.com/tr/en/campania/salerno/restaurant/re-mauri
Gostilna Rajh,https://guide.michelin.com/tr/en/mura/murska-sobota/restaurant/rajh
Crub,https://guide.michelin.com/tr/en/campania/cava-de-tirreni/restaurant/crub
Casa Rispoli,https://guide.michelin.com/tr/en/campania/cava-de-tirreni/restaurant/casa-rispoli
Volta del Fuenti by Michele De Blasio,https://guide.michelin.com/tr/en/campania/vietri-sul-mare/restaurant/volta-del-fuenti
Al Convento,https://guide.michelin.com/tr/en/campania/cetara/restaurant/al-convento
La Fratanza,https://guide.michelin.com/tr/en/campania/nocera-superiore/restaurant/la-fratanza
Il Faro di Capo d'Orso - Andrea Aprea,https://guide.michelin.com/tr/en/campania/maiori/restaurant/il-faro-di-capo-d-orso
Ošterija Debeluh,https://guide.michelin.com/tr/en/lower-sava/brezice/restaurant/osterija-debeluh
Oltremare,https://guide.michelin.com/tr/en/campania/maiori/restaurant/oltremare
Torre Normanna,https://guide.michelin.com/tr/en/campania/maiori/restaurant/torre-normanna
Rossellinis,https://guide.michelin.com/tr/en/campania/ravello/restaurant/rossellinis
Da Lorenzo,https://guide.michelin.com/tr/en/campania/scala/restaurant/da-lorenzo
Il Flauto di Pan,https://guide.michelin.com/tr/en/campania/ravello/restaurant/il-flauto-di-pan
Modì,https://guide.michelin.com/tr/en/sicilia/torregrotta/restaurant/modi
La Locanda del Borgo,https://guide.michelin.com/tr/en/campania/telese/restaurant/la-locanda-del-borgo
A' Paranza,https://guide.michelin.com/tr/en/campania/atrani/restaurant/a-paranza
Marina Grande,https://guide.michelin.com/tr/en/campania/amalfi/restaurant/marina-grande
Sensi,https://guide.michelin.com/tr/en/campania/amalfi/restaurant/sensi536205
La Caravella dal 1959,https://guide.michelin.com/tr/en/campania/amalfi/restaurant/la-caravella-dal-1959
Glicine,https://guide.michelin.com/tr/en/campania/amalfi/restaurant/glicine
Locanda Radici,https://guide.michelin.com/tr/en/campania/melizzano/restaurant/locanda-radici
Insight Eatery,https://guide.michelin.com/tr/en/abruzzo/rocca-san-giovanni/restaurant/insight-eatery
Boškinac,https://guide.michelin.com/tr/en/lika-senj/novalja/restaurant/boskinac
Il Refettorio,https://guide.michelin.com/tr/en/campania/conca-dei-marini/restaurant/il-refettorio
Krèsios,https://guide.michelin.com/tr/en/campania/telese/restaurant/kresios
Re Santi e Leoni,https://guide.michelin.com/tr/en/campania/nola/restaurant/re-santi-e-leoni
Le Baccanti,https://guide.michelin.com/tr/en/campania/nola/restaurant/le-baccanti
Rear Restaurant,https://guide.michelin.com/tr/en/campania/nola/restaurant/rear-restaurant
L'Angolino da Filippo,https://guide.michelin.com/tr/en/abruzzo/marina-di-san-vito/restaurant/l-angolino-da-filippo
Hostaria Baccofurore,https://guide.michelin.com/tr/en/campania/furore/restaurant/hostaria-di-bacco
Gerani,https://guide.michelin.com/tr/en/campania/sant-antonio-abate/restaurant/gerani-1192240
Bottega Culinaria,https://guide.michelin.com/tr/en/abruzzo/san-vito-chietino/restaurant/bottega-culinaria
Casa Gallo,https://guide.michelin.com/tr/en/campania/pompei/restaurant/casa-gallo
Un Piano nel Cielo,https://guide.michelin.com/tr/en/campania/praiano/restaurant/un-piano-nel-cielo
President,https://guide.michelin.com/tr/en/campania/pompei/restaurant/president
Il Principe,https://guide.michelin.com/tr/en/campania/pompei/restaurant/il-principe
Doppio Gusto,https://guide.michelin.com/tr/en/sicilia/milazzo/restaurant/doppio-gusto
La Taverna del Leone,https://guide.michelin.com/tr/en/campania/positano/restaurant/la-taverna-del-leone
Balìce,https://guide.michelin.com/tr/en/sicilia/milazzo/restaurant/balice
Zass,https://guide.michelin.com/tr/en/campania/positano/restaurant/zass
Piazzetta Milù,https://guide.michelin.com/tr/en/campania/castellammare-di-stabia/restaurant/piazzetta-milu
Rada Rooftop,https://guide.michelin.com/tr/en/campania/positano/restaurant/rada
La Sponda,https://guide.michelin.com/tr/en/campania/positano/restaurant/la-sponda
ZaKładka,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/zakladka
Al Palazzo,https://guide.michelin.com/tr/en/campania/positano/restaurant/al-palazzo
Da Vincenzo,https://guide.michelin.com/tr/en/campania/positano/restaurant/da-vincenzo
Li Galli,https://guide.michelin.com/tr/en/campania/positano/restaurant/li-galli
Bottiglieria 1881,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/bottiglieria-1881
Next2,https://guide.michelin.com/tr/en/campania/positano/restaurant/next2
Zazie,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/zazie
Hana Sushi,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/hana-sushi
Szara Kazimierz,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/szara-kazimierz
Contaminazioni Restaurant,https://guide.michelin.com/tr/en/campania/somma-vesuviana/restaurant/contaminazioni-restaurant
Marotta,https://guide.michelin.com/tr/en/campania/squille/restaurant/marotta
Karakter,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/karakter
La Serra,https://guide.michelin.com/tr/en/campania/positano/restaurant/la-serra
Amarylis,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/amarylis
Fiorentina,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/fiorentina
Pod Nosem,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/pod-nosem
Copernicus,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/copernicus
Albertina,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/albertina
Kogel Mogel,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/kogel-mogel
NOTA_RESTO by Tomasz Leśniak,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/nota-resto-by-tomasz-lesniak
Szara,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/szara
Pod Różą,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/pod-roza
Taverna Estia,https://guide.michelin.com/tr/en/campania/brusciano/restaurant/taverna-estia
Farina,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/farina
3 Rybki,https://guide.michelin.com/tr/en/lesser-poland/cracow/restaurant/trzy-rybki
Cannavacciuolo Countryside,https://guide.michelin.com/tr/en/campania/ticciano/restaurant/cannavacciuolo-countryside
Il Bikini,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/il-bikini
Maxi,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/maxi
La Caletta dello Scrajo,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/la-caletta-dello-scrajo
Antica Osteria Nonna Rosa,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/antica-osteria-nonna-rosa
Mima,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/mima
Torre del Saracino,https://guide.michelin.com/tr/en/campania/vico-equense/restaurant/torre-del-saracino
Josè Restaurant - Tenuta Villa Guerra,https://guide.michelin.com/tr/en/campania/torre-del-greco/restaurant/jose-restaurant-tenuta-villa-guerra
Prospettive,https://guide.michelin.com/tr/en/abruzzo/francavilla-al-mare/restaurant/prospettive
Gostilna Vovko,https://guide.michelin.com/tr/en/southeast-slovenia/brusnice/restaurant/gostilna-vovko
La Capinera,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/la-capinera
Da Giovanni,https://guide.michelin.com/tr/en/sicilia/mazzaro/restaurant/da-giovanni160412
Masseria Guida,https://guide.michelin.com/tr/en/campania/ercolano/restaurant/masseria-guida
Don Geppi,https://guide.michelin.com/tr/en/campania/it-sant-agnello/restaurant/don-geppi
St. George by Heinz Beck,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/st-george-by-heinz-beck
Otto Geleng,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/otto-geleng
Otočec Castle,https://guide.michelin.com/tr/en/southeast-slovenia/otocec-na-krki/restaurant/otocec-castle
Cinque Archi,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/cinque-archi
Lorelei,https://guide.michelin.com/tr/en/campania/sorrento/restaurant/lorelei
Antica Locanda,https://guide.michelin.com/tr/en/campania/caserta/restaurant/antica-locanda
Le Colonne,https://guide.michelin.com/tr/en/campania/caserta/restaurant/le-colonne
MAK,https://guide.michelin.com/tr/en/drava/maribor/restaurant/mak1164849
Principe Cerami,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/principe-cerami
Kisté - Easy Gourmet,https://guide.michelin.com/tr/en/sicilia/taormina/restaurant/kiste
Terrazza Bosquet,https://guide.michelin.com/tr/en/campania/sorrento/restaurant/terrazza-bosquet
Il Buco,https://guide.michelin.com/tr/en/campania/sorrento/restaurant/il-buco
Lo Stuzzichino,https://guide.michelin.com/tr/en/campania/sant--agata-sui-due-golfi/restaurant/lo-stuzzichino
Restavracija Sedem,https://guide.michelin.com/tr/en/drava/maribor/restaurant/sedem
City Terasa,https://guide.michelin.com/tr/en/drava/maribor/restaurant/city-terasa
Taverna del Capitano,https://guide.michelin.com/tr/en/campania/marina-del-cantone/restaurant/taverna-del-capitano
Quattro Passi,https://guide.michelin.com/tr/en/campania/marina-del-cantone/restaurant/quattro-passi
Café Les Paillotes,https://guide.michelin.com/tr/en/abruzzo/pescara/restaurant/cafe-les-paillotes
Terrazza Fiorella,https://guide.michelin.com/tr/en/campania/massa-lubrense/restaurant/terrazza-fiorella
Filippino,https://guide.michelin.com/tr/en/sicilia/lipari/restaurant/filippino
Trattoria del Vicolo,https://guide.michelin.com/tr/en/sicilia/lipari/restaurant/trattoria-del-vicolo
L'Anfora,https://guide.michelin.com/tr/en/sicilia/lipari/restaurant/l-anfora
La Torre,https://guide.michelin.com/tr/en/campania/santa-maria-annunziata/restaurant/la-torre139632
Relais Blu,https://guide.michelin.com/tr/en/campania/massa-lubrense/restaurant/relais-blu
Villa Maiella,https://guide.michelin.com/tr/en/abruzzo/guardiagrele/restaurant/villa-maiella
Il Cappero,https://guide.michelin.com/tr/en/sicilia/isola-vulcano/restaurant/il-cappero
Taverna 58,https://guide.michelin.com/tr/en/abruzzo/pescara/restaurant/taverna-58
I Tenerumi,https://guide.michelin.com/tr/en/sicilia/isola-vulcano/restaurant/i-tenerumi
Estrò,https://guide.michelin.com/tr/en/abruzzo/pescara/restaurant/estro
SOMS,https://guide.michelin.com/tr/en/abruzzo/pescara/restaurant/soms
Nole,https://guide.michelin.com/tr/en/abruzzo/pescara/restaurant/nole
L'antica Pizzeria da Michele,https://guide.michelin.com/tr/en/campania/napoli/restaurant/da-michele
Casa D'Angelo,https://guide.michelin.com/tr/en/abruzzo/fara-filiorum-petri/restaurant/casa-d-angelo
La Locanda Gesù Vecchio,https://guide.michelin.com/tr/en/campania/napoli/restaurant/locanda-gesu-vecchio
Hiša Denk,https://guide.michelin.com/tr/en/drava/zgornja-kungota/restaurant/hisa-denk
Gino Sorbillo,https://guide.michelin.com/tr/en/campania/napoli/restaurant/gino-sorbillo
Palazzo Petrucci Pizzeria,https://guide.michelin.com/tr/en/campania/napoli/restaurant/palazzo-petrucci-pizzeria
Il Comandante,https://guide.michelin.com/tr/en/campania/napoli/restaurant/il-comandante
J Contemporary Japanese Restaurant,https://guide.michelin.com/tr/en/campania/napoli/restaurant/j-contemporary-japanese-restaurant
Da Concettina ai Tre Santi,https://guide.michelin.com/tr/en/campania/napoli/restaurant/da-concettina-ai-tre-santi
ARIA,https://guide.michelin.com/tr/en/campania/napoli/restaurant/aria-1197785
Nni Lausta,https://guide.michelin.com/tr/en/sicilia/santa-marina-salina/restaurant/nni-lausta
Essencia Restaurant,https://guide.michelin.com/tr/en/campania/napoli/restaurant/essencia-restaurant
Di Martino Sea Front Pasta Bar,https://guide.michelin.com/tr/en/campania/napoli/restaurant/di-martino-sea-front-pasta-bar
La Cantinella,https://guide.michelin.com/tr/en/campania/napoli/restaurant/la-cantinella
Michelasso,https://guide.michelin.com/tr/en/campania/napoli/restaurant/michelasso
Da Attilio,https://guide.michelin.com/tr/en/campania/napoli/restaurant/da-attilio
Noa,https://guide.michelin.com/tr/en/campania/napoli/restaurant/noa-1201985
Cru...do...Re,https://guide.michelin.com/tr/en/campania/napoli/restaurant/cru-do-re
3.0 Ciro Cascella,https://guide.michelin.com/tr/en/campania/napoli/restaurant/3-0-ciro-cascella
Urubamba,https://guide.michelin.com/tr/en/campania/napoli/restaurant/urubamba-1199094
Veritas,https://guide.michelin.com/tr/en/campania/napoli/restaurant/veritas
George Restaurant,https://guide.michelin.com/tr/en/campania/napoli/restaurant/george-restaurant
Signum,https://guide.michelin.com/tr/en/sicilia/salina/restaurant/signum
50 Kalò,https://guide.michelin.com/tr/en/campania/napoli/restaurant/50-kalo
Casa a Tre Pizzi,https://guide.michelin.com/tr/en/campania/napoli/restaurant/casa-a-tre-pizzi
Palazzo Petrucci,https://guide.michelin.com/tr/en/campania/napoli/restaurant/palazzo-petrucci
Gostilna Repovž,https://guide.michelin.com/tr/en/southeast-slovenia/sentjanz/restaurant/gostilna-repovz
La Notizia,https://guide.michelin.com/tr/en/campania/napoli/restaurant/la-notizia
Da Tonino,https://guide.michelin.com/tr/en/campania/capri/restaurant/da-tonino
Tamo,https://guide.michelin.com/tr/en/abruzzo/spoltore/restaurant/tamo
